ocel:timestamp,ocel:eid,ocel:activity,commit_message,author_name,Unnamed: 0,merge,Unnamed: 10,Unnamed: 11,files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek
2015-05-22 16:50:24+00:00,0387221da82c0c79cb834f13fd161dd37dd31098,fix,fix(ast): fix the size of a list in _evalListCache,Victor Berchet,1527,False,,,1,119,3791.0,0.0438773148148148,0.0,16,22,5,4
2015-05-22 16:56:31+00:00,16447ce75cd07bda9738bcd34a713d82f07bec88,chore,chore(build): improve messaging when using clang-format,Alex Eagle,1472,False,,,5,119,367.0,0.0042476851851851,0.0,16,22,5,4
2015-05-22 19:32:49+00:00,3525c9c074b9a03cd67b830a3662c26c8669ef4a,chore,chore(forms): moved tests/forms to typescript,vsavkin,1474,False,,,6,119,9378.0,0.1085416666666666,0.0,19,22,5,4
2015-05-22 19:50:58+00:00,05774f6c8a7c271f4f7c5b150a9f84c463e06d97,fix,fix(build): also run ts tests in node.,Tobias Bosch,1473,False,,,1,119,1089.0,0.0126041666666666,0.0,19,22,5,4
2015-05-22 20:01:23+00:00,0f3a8f369af447e52c686fe09435c8ca14e8e19c,chore,chore(material): migrate most components to TypeScript.,Jeremy Elbourn,1486,False,,,24,119,625.0,0.0072337962962962,0.0,20,22,5,4
2015-05-22 20:14:59+00:00,d48fae356666bd3c410fcffd962d61388b6f3a69,fix,fix(core): resurrect OnChange interface,yjbanov,1475,False,,,3,119,816.0,0.0094444444444444,0.0,20,22,5,4
2015-05-22 20:16:36+00:00,5a52c0b71da8d8a3a0ef53c85d8ae4969f1e1f5f,docs,docs(di): fix missing export for dgeni docgen,Naomi Black,1479,False,,,1,119,97.0,0.0011226851851851,0.0,20,22,5,4
2015-05-22 20:28:09+00:00,f6cd26b0a6dbcef6ddeb5dc0565dce1256ea157e,docs,docs(docgen): fixed a typo that was breaking dgeni,Naomi Black,1480,False,,,1,119,693.0,0.0080208333333333,0.0,20,22,5,4
2015-05-22 21:15:18+00:00,c065fb1422623ec8fbb0caf6ee965e8428326a68,feat,"feat(dart/transform): Remove unnecessary .ng_deps.dart files

Removes `.ng_deps.dart` files which

1. Do not register any `@Injectable` classes
2. Do not call `initReflector` on any other `.ng_deps.dart` files.

Closes #1929",Tim Blasi,1509,False,,,15,119,2829.0,0.0327430555555555,0.0,21,22,5,4
2015-05-22 22:39:28+00:00,df59e969cf0312891d9c28d6221d9876a3f10f3d,chore,chore(di): moved tests to typescript,vsavkin,1477,False,,,8,119,5050.0,0.058449074074074,0.0,22,22,5,4
2015-05-22 23:06:38+00:00,662da0d72802165e906c37269a5499c190e8c711,feat,"feat(render): re-export render and export `DirectiveResolver`

Closes #2026",gdi2290,1478,False,,,2,119,1630.0,0.0188657407407407,0.0,23,22,5,4
2015-05-22 23:20:46+00:00,d27e5512c01bbd1c4eea94cb7c7f104097c6f4e5,chore,chore(reflection): tsfy tests,vsavkin,1476,False,,,3,119,848.0,0.0098148148148148,0.0,23,22,5,4
2015-05-23 16:27:12+00:00,8d081ea7afe6c3439d32db6a3922315e7605ba06,fix,fix: include error message in the stack trace,Misko Hevery,1654,False,,,2,119,61586.0,0.7128009259259259,0.0,16,23,5,5
2015-05-23 16:51:40+00:00,ab8eb4f652c40b90b794f9e44935fff16614d7eb,fix,fix: increase the stack frame size for tests,Misko Hevery,1655,False,,,1,119,1468.0,0.0169907407407407,0.0,16,23,5,5
2015-05-25 00:27:38+00:00,7b1e9286d8e07e30c90e3b56403bf111ac08a1db,build,"build(broccoli): add tree-stabilizer plugin to deal with unstable trees

Previously we assumed that all input and ouput paths for broccoli trees are immutable that turned out to be
incorrect.

By adding a tree stabilizer plugin in front of each diffing plugin we ensure that the input trees
are stable. The stabilization is done via symlinks which is super cheap on platforms that support
symlinks. On Windows we currently copy the whole input directory which is far from ideal. We should
investagate if using move operation on Windows is ok in the future to improve performance.

Closes #2051",Igor Minar,1515,False,,,5,119,113758.0,1.3166435185185186,0.0,0,25,5,0
2015-05-25 08:29:15+00:00,f83f1ee0ce7a1df2389e2773e1ff40c7ec77daf8,fix,fix(example): unused event,cexbrayat,1494,False,,,2,119,28897.0,0.3344560185185185,0.0,8,25,5,0
2015-05-26 07:18:06+00:00,26d5d17ebebdc7760e7c2b57999ea948359b0b55,style,style: fix clang-format glitches,Victor Berchet,1485,False,,,3,119,82131.0,0.9505902777777778,0.0,7,26,5,1
2015-05-26 08:19:47+00:00,a9be2ebf1bb9813aa754673dbe107eaba86c3547,feat,"feat: add support for the safe navigation (aka Elvis) operator

fixes #791",Victor Berchet,1524,False,,,11,119,3701.0,0.0428356481481481,0.0,8,26,5,1
2015-05-26 08:55:12+00:00,ec2d8cc2c805fab6d1a68d61d50e92f14c3587a6,feat,"feat(binding): throw on binding to a blank alias

fixes #2068",Victor Berchet,1523,False,,,2,119,2125.0,0.0245949074074074,0.0,8,26,5,1
2015-05-26 10:30:06+00:00,bb7ffce7eb3c90feff872ef2304f87c2153394cf,test,test(ShadowCss): add tests for keyframe rules,Victor Berchet,1484,False,,,1,119,5694.0,0.0659027777777777,0.0,10,26,5,1
2015-05-26 11:34:11+00:00,551586ced0bda68976c4149216aa06422f57f5b4,feat,feat(RegExpWrapper): implement a test method,Victor Berchet,1483,False,,,3,119,3845.0,0.0445023148148148,0.0,11,26,5,1
2015-05-26 13:54:10+00:00,d7df853bde30ffe97045eff649240284ae6ffdf8,feat,"feat(Directive): convert properties to an array

fixes #2013

BREAKING CHANGE:

Before

    @Directive(properties: {
      'sameName': 'sameName'
      'directiveProp': 'elProp | pipe'
    })

After

    @Directive(properties: [
      'sameName'
      'directiveProp: elProp | pipe'
    ])",Victor Berchet,1528,False,,,40,119,8399.0,0.0972106481481481,0.0,13,26,5,1
2015-05-26 16:25:16+00:00,d773b6a00a2b5670600bbfd7f7d7312b760c2f83,fix,"fixed(spy): support `SpyObject` in Typescript as well

- allow `@IMPLEMENTS` as a decorator
- implement empty `noSuchMethod`",Tobias Bosch,1481,False,,,2,119,9066.0,0.1049305555555555,0.0,16,26,5,1
2015-05-26 16:25:39+00:00,1dc8ba69203d9041a6e36050232178a09e7b7620,refactor,refactor(render): ts’ify tests,Tobias Bosch,1482,False,,,26,119,23.0,0.0002662037037037,0.0,16,26,5,1
2015-05-26 16:45:15+00:00,79f564be461b4b57ed80d2ea7a6738c11fe50063,refactor,refactor(core): ts’ify tests,Tobias Bosch,1490,False,,,21,119,1176.0,0.0136111111111111,0.0,16,26,5,1
2015-05-26 20:51:54+00:00,5fe88d63efba0b9fd6d62feee419e3419dd6feba,chore,chore: support the latest release of Dart logging package,Kevin Moore,1487,False,,,1,119,14799.0,0.1712847222222222,0.0,20,26,5,1
2015-05-26 20:57:13+00:00,23d59df81a4705d65357c44279088d67fc9e3d0b,feat,feat(test_lib): add `containsRegex`,Tobias Bosch,1489,False,,,2,119,319.0,0.0036921296296296,0.0,20,26,5,1
2015-05-26 21:22:35+00:00,ef3e12e8033f54c71736a0a7c1928cf74437882d,refactor,"refactor (test/directives): ts'ify test/directives

Translate all of the AtScript code in .../test/directives to TypeScript.

Closes #2167",Ian Riley,1488,False,,,6,119,1522.0,0.0176157407407407,0.0,21,26,5,1
2015-05-26 23:53:14+00:00,5d2af54730d4dc782f78edb80260df24758c27d0,feat,"feat(dart/transform): Improve constant evaluation

Use `package:analyzer`'s `ConstantEvaluator` to read from the AST.
This cleanly builds values for us from adjacent strings interpolations
etc.",Tim Blasi,1525,False,,,11,119,9039.0,0.1046180555555555,0.0,23,26,5,1
2015-05-27 00:00:31+00:00,8609543ad0fb2820d5b8ca77e03af65973fd0f6c,refactor,"refactor (test/facade): Ts'ify test/facade

Translate AtScript in test/facade to TypeScript",Ian Riley,1495,False,,,4,119,437.0,0.0050578703703703,0.0,0,27,5,2
2015-05-27 00:12:38+00:00,9d9012846350fa23eaae42cb6d613fca69c94666,refactor,refactor(ChangeDetection): convert change detection tests to typescript,Jeff Cross,1513,False,,,22,119,727.0,0.0084143518518518,0.0,0,27,5,2
2015-05-27 04:53:59+00:00,1db6870a811caa0d46a6e9bab7c770863bf0277c,docs,docs(ng_for.ts): For => NgFor,gdi2290,1493,False,,,1,119,16881.0,0.1953819444444444,0.0,4,27,5,2
2015-05-27 04:59:09+00:00,c19c69f336ddb3b64584f0ecb8d09b7417a3bce1,refactor,"refactor(forms): remove self closing wrap <label>s

html5 doesn't have self closing tags
breaks `stringifyElement` from
https://github.com/angular/angular/pull/2106

also an error with submit form and wrap with <label>s",gdi2290,1492,False,,,1,119,310.0,0.0035879629629629,0.0,4,27,5,2
2015-05-27 08:22:30+00:00,fb42d5908e03b87189f0083beaac67acf0010364,fix,"fix(test): solve CSS discrepancies across browsers

Closes #2177",Marc Laval,1496,False,,,4,119,12201.0,0.1412152777777778,0.0,8,27,5,2
2015-05-27 15:07:11+00:00,34d75e89185cb08ccd125c4ced3eae5fd66da7ec,feat,feat(reflector): added a method to get type's interfaces,vsavkin,1504,False,,,5,119,24281.0,0.2810300925925926,0.0,15,27,5,2
2015-05-27 15:07:37+00:00,2b6a6530506bd80b88bf9c65b080a83eb3d3a9d2,feat,feat(core): added missing interfaces for onDestroy and onAllChangesDone lifecycle events,vsavkin,1505,False,,,1,119,26.0,0.0003009259259259,0.0,15,27,5,2
2015-05-27 15:08:14+00:00,30b6542fc88ca06c1b652098f8da77c8cd7132bd,feat,feat(core): added support for detecting lifecycle events based on interfaces,vsavkin,1506,False,,,12,119,37.0,0.0004282407407407,0.0,15,27,5,2
2015-05-27 16:04:34+00:00,0c7f05f56ac425fbf20013a55b749b572277427a,fix,"fix(injectable): add missing @Injectables annotations

Closes #2173",Tobias Bosch,1498,False,,,2,119,3380.0,0.0391203703703703,0.0,16,27,5,2
2015-05-27 16:15:52+00:00,608017776e50304117bd27643c77fc5a6db599fd,fix,"fix(package.json): add `reflect-metadata` to package.json

Fixes #2170",Tobias Bosch,1499,False,,,2,119,678.0,0.0078472222222222,0.0,16,27,5,2
2015-05-27 16:53:37+00:00,ebe1e73b1a08d9fa3a4b6502475cd842ecd85bd8,refactor,"refactor (test/test_lib): Ts'ifying test/test_lib

Translates AtScript files in test/test_lib to TypeScript.

Closes #2183",Ian Riley,1511,False,,,4,119,2265.0,0.0262152777777777,0.0,16,27,5,2
2015-05-27 17:14:37+00:00,c39c8ebcd056476728a5a56b8138a492850d7754,feat,feat(change_detection): added onInit and onCheck hooks,vsavkin,1526,False,,,22,119,1260.0,0.0145833333333333,0.0,17,27,5,2
2015-05-27 17:28:15+00:00,4a3fd5e8559b75a776a3eff07234367d12af2df9,fix,"fix(di): allow `@Inject(…)` to work in dart2js and dynamic reflection

Note: We can’t write a unit test for this as our unit tests
are running in Dartium where the error does not occur.
However we previously had a failure in our e2e tests
in `hello_world/index_dynamic.html`
when removing the TODOs in `application.ts`.

Closes #2185",Tobias Bosch,1500,False,,,2,119,818.0,0.0094675925925925,0.0,17,27,5,2
2015-05-27 18:03:20+00:00,a2770c8a5259aacc64f21170a93b5124f55511b8,refactor,"refactor(change_detect): Flatten Js change detector template

Update the `ChangeDetectionJITGenerator` for clarity and similarity with
the upcoming Dart generated `ChangeDetector` classes.",Tim Blasi,1501,False,,,1,119,2105.0,0.0243634259259259,0.0,18,27,5,2
2015-05-27 18:35:26+00:00,96f629d441e2ce03873b9320b9bf30b36a74a2d0,chore,chore: upgrade clang-format to 1.0.15.,Martin Probst,1502,False,,,2,119,1926.0,0.0222916666666666,0.0,18,27,5,2
2015-05-27 18:52:35+00:00,2c25055828c2593958b3480e12a72ed50ed8499e,chore,chore: reformat the code base using the clang-format 1.0.15.,Martin Probst,1503,False,,,10,119,1029.0,0.0119097222222222,0.0,18,27,5,2
2015-05-27 20:48:24+00:00,8ce0a67c8123e39ff0e72574d91fead401425c08,refactor,"refactor (test/services): Ts'ifying test/services

Translates AtScript files in test/services to TypeScript

Closes #2193",Ian Riley,1510,False,,,7,119,6949.0,0.0804282407407407,0.0,20,27,5,2
2015-05-27 21:57:54+00:00,e323c07ab989824eb7a80eede95d09d4b6a4c81e,refactor,"refactor(benchpress): convert src and test to typescript

Fixes #2007",Jeff Cross,1542,False,,,52,119,4170.0,0.0482638888888888,0.0,21,27,5,2
2015-05-27 22:57:19+00:00,9b0fa0dedccb7c60fdea084aac115ef1ece0aec1,build,"build(broccoli): TreeDiffer should log associated plugin name rather than inputPath

Usually we don't care what we are diffing but why we are diffing it. With this change we see what is causing build slowdown
due to diffing.",Igor Minar,1518,False,,,3,119,3565.0,0.041261574074074,0.0,22,27,5,2
2015-05-27 23:43:22+00:00,34cfc9f474bbf66979e2b73ea415a641cd4c2819,feat,feat(di): added optional self parameter to Parent Ancestor and Unbounded,vsavkin,1512,False,,,3,119,2763.0,0.0319791666666666,0.0,23,27,5,2
2015-05-28 01:00:35+00:00,c1157d62a8fffea00052533b95e9f5e8ba5f2264,build,build(broccoli): update broccoli.d.ts docs,Igor Minar,1516,False,,,1,119,4633.0,0.0536226851851851,0.0,1,28,5,3
2015-05-28 01:00:56+00:00,533c64d4ea7c8c615103f398646be3bd22ec4336,build,build(gulp): remove obsolete watch.js.dev build task,Igor Minar,1517,False,,,1,119,21.0,0.0002430555555555,0.0,1,28,5,3
2015-05-28 01:16:02+00:00,cda35101df8dbd705e7fc1e4c69d0ae465367386,fix,"fix(facade): Fix bug in TS indexOf

startIndex defaults to -1 which in Chrome results in returning -1
regardless of the other parameters.

Added regression tests.",Tim Blasi,1508,False,,,2,119,906.0,0.0104861111111111,0.0,1,28,5,3
2015-05-28 01:26:28+00:00,160c38b5ca9308dfa565dafedea43f3e4f44edfb,build,build(broccoli): improve error messaging from TreeDiffer,Igor Minar,1519,False,,,2,119,626.0,0.0072453703703703,0.0,1,28,5,3
2015-05-28 01:26:54+00:00,05becf84311f982f99de191e14ad365fb9c6f893,style,style(build): reorder imports,Igor Minar,1520,False,,,1,119,26.0,0.0003009259259259,0.0,1,28,5,3
2015-05-28 01:30:04+00:00,b14417498a2d97c42737c6b4fa592bdc5161b947,build,build(broccoli): reorder tree-differ specs,Igor Minar,1521,False,,,1,119,190.0,0.002199074074074,0.0,1,28,5,3
2015-05-28 01:53:49+00:00,31b6687894dbba26088c8af819436dcfb0c250e3,fix,"fix(build): make dart formatter errors more readable

Truncates the output to just the interesting parts",Brian Ford,1614,False,,,4,119,1425.0,0.0164930555555555,0.0,1,28,5,3
2015-05-28 15:53:13+00:00,a80921b45dee0debb1dca15f11bbf27a26ed898d,fix,fix(binding): unbalanced curly brackets in documentation,elimach,1531,False,,,1,119,50364.0,0.5829166666666666,0.0,15,28,5,3
2015-05-28 17:15:52+00:00,28ee0612cb528fc42c01e8dc413005a745b3571a,feat,"feat(router.js): export router injectables

Exporting: `RootRouter` `RouteRegistry` `BrowserLocation`
`Location`  and `Pipeline`.",gdi2290,1532,False,,,1,119,4959.0,0.0573958333333333,0.0,17,28,5,3
2015-05-28 18:08:26+00:00,01fb8e6635ddb80eb9471647d8e2952fcd16cf4c,fix,fix: fix clang errors,Jeff Cross,1514,False,,,5,119,3154.0,0.0365046296296296,0.0,18,28,5,3
2015-05-28 20:00:41+00:00,6f0631c97856bfbf68f54a8cf2bedc4e74fc4703,build,"build(gulp): remove unnecessary stream merging in build.tools

Also remove the reporter config which is wrong and has no effect.

Closes #2209",Ivo Gabe de Wolff,1549,False,,,1,119,6735.0,0.0779513888888888,0.0,20,28,5,3
2015-05-28 20:30:45+00:00,05d66bba3f40ab97c8c05ee5394c2ce279957dd1,fix,fix(test): clang formatting errors,Brian Ford,1522,False,,,1,119,1804.0,0.0208796296296296,0.0,20,28,5,3
2015-05-28 21:54:26+00:00,75578f41e7fd817e095e564220be853c3e4c662b,feat,"feat(view): add `AppViewListener` interface

Basic functionality how element probe is hooked into
the system.",Tobias Bosch,1535,False,,,6,119,5021.0,0.0581134259259259,0.0,21,28,5,3
2015-05-28 21:55:10+00:00,cdf791f0c51d869af31d864e3550569f9d16ae33,feat,feat(facade): add read/write access to global variables,Tobias Bosch,1536,False,,,2,119,44.0,0.0005092592592592,0.0,21,28,5,3
2015-05-28 21:56:40+00:00,6f3368ef16bf0d47c49ddf56177943d58343509f,feat,feat(dom): add `setData()` method.,Tobias Bosch,1537,False,,,6,119,90.0,0.0010416666666666,0.0,21,28,5,3
2015-05-28 21:58:24+00:00,307011a96ca920e6149e0e9ae5955a96201d4553,fix,fix(dom): `querySelectorAll` should only query child nodes,Tobias Bosch,1538,False,,,1,119,104.0,0.0012037037037037,0.0,21,28,5,3
2015-05-28 21:58:52+00:00,2351896cc0339eff4954600efd99eec1eed30f51,fix,fix(dom): allow to correctly clone document fragments,Tobias Bosch,1539,False,,,1,119,28.0,0.000324074074074,0.0,21,28,5,3
2015-05-28 22:02:05+00:00,24bc4b66d0ecf20e48fad11d22b925e7a70969b7,fix,"fix(render): don’t store a document fragment as bound element

When a template contains bound text nodes as root nodes
we used to store the document fragment that we got from
cloning `template.content`. However this fragment will be
empty as soon as the view gets attached. Now we store
`null` instead of the document fragment in this case.

Also groups the 3 cases in `_createView` so they are easier to
understand.",Tobias Bosch,1540,False,,,1,119,193.0,0.0022337962962962,0.0,22,28,5,3
2015-05-28 22:02:20+00:00,f9908cd436d724d8b409c7fc3c6162e7a64a82a3,feat,"feat(test): add element probe

Usage: bootstrap the app with the special binding
`ELEMENT_PROBE_CONFIG` from `angular2/debug`.
This will provide a global method `ngProbe(element)` that
will expose a `DebugElement` with directive instances ... on it.

During tests that use Angular's test injector the probe is
enabled by default. The `DebugElement ` can be retrieved via the
function `inspectDomElement` of `angular2/debug`. Note
that the `TestComponentBuilder` already returns `DebugElement `s.

Closes #1992",Tobias Bosch,1541,False,,,11,119,15.0,0.0001736111111111,0.0,22,28,5,3
2015-05-28 22:54:54+00:00,e5d06e479ad4a33bb3f8a0806c03ad8969ec70d3,feat,"feat(broccoli): add incremental dartfmt plugin

Closes #2211",Caitlin Potter,1548,False,,,5,119,3154.0,0.0365046296296296,0.0,22,28,5,3
2015-05-29 00:28:53+00:00,f19970a481ed57ec02fc098a427e0c874ce2962e,feat,feat(transformers): added support for lifecycle events,vsavkin,1550,False,,,6,119,5639.0,0.0652662037037037,0.0,0,29,5,4
2015-05-29 06:20:48+00:00,53694eb64a120dc3c13623b99510241edece6ec0,feat,"feat(FakeAsync): check pending timers at the end of fakeAsync in Dart

Made possible with quiver 0.21.4",Victor Berchet,1626,False,,,4,119,21115.0,0.244386574074074,0.0,6,29,5,4
2015-05-29 08:40:37+00:00,35f0ee510a9e09e2a448c772645688f86f9958d3,refactor,refactor(transformer): updates in properties syntax,Victor Berchet,1529,False,,,13,119,8389.0,0.0970949074074074,0.0,8,29,5,4
2015-05-29 09:36:42+00:00,0db88f34b8ee20c5b6f926d2c92481de74d3f030,refactor,refactor(annotations): stricter types,Victor Berchet,1530,False,,,1,119,3365.0,0.0389467592592592,0.0,9,29,5,4
2015-05-29 13:04:42+00:00,e93b5a1d5b10c8e7836857c245f9de5aa140e78a,refactor,refactor(Injector): add an interface for strategies,Victor Berchet,1568,False,,,1,119,12480.0,0.1444444444444444,0.0,13,29,5,4
2015-05-29 13:10:49+00:00,921fb9f2ce550375c244fc91dec432cdaf6b5ebe,refactor,refactor(Injector): use TS iodioms,Victor Berchet,1569,False,,,1,119,367.0,0.0042476851851851,0.0,13,29,5,4
2015-05-29 13:37:37+00:00,8811337622b45c086fddb5f524abc8151545371f,refactor,refactor(ElementInjector): add interfaces for strategies,Victor Berchet,1570,False,,,1,119,1608.0,0.0186111111111111,0.0,13,29,5,4
2015-05-29 17:42:47+00:00,ffb219fb913137eaff51c295597d21f0c9470a8e,style,style(dart): Format Dart source with dart_style 0.1.8,Tim Blasi,1534,False,,,17,119,14710.0,0.1702546296296296,0.0,17,29,5,4
2015-05-29 19:31:11+00:00,c8d83dba7da9a23300e7b097f5bfb60a47c6f1d1,chore,chore(tsconfig.json): fix invalid json,PatrickJS,1559,False,,,1,119,6504.0,0.0752777777777777,0.0,19,29,5,4
2015-05-29 21:19:10+00:00,548f3dd5cc902179304ee7b3d50d793a46c646c2,feat,feat(facade): add isMap method,Brian Ford,1669,False,,,2,119,6479.0,0.0749884259259259,0.0,21,29,5,4
2015-05-29 21:19:22+00:00,000a8e25a2878625b7bb2986a0b5873480f0d5c0,fix,fix(dart/transform): Fix DirectiveMetadata read tests,Tim Blasi,1545,False,,,2,119,12.0,0.0001388888888888,0.0,21,29,5,4
2015-05-29 21:27:46+00:00,c571b2693ec87f44c8ad77f16ab3faf1ab014baa,feat,"feat(OpaqueToken): now a const constructor

BREAKING CHANGE:

now a `const` constructor",gdi2290,1565,False,,,1,119,504.0,0.0058333333333333,0.0,21,29,5,4
2015-05-29 21:28:04+00:00,ef27919f7f641540b737014f8503a7d33e2a471a,feat,"feat(core/compiler): AppViewPool use OpaqueToken

BREAKING CHANGE:

No longer a `const` string. Now a const OpaqueToken",gdi2290,1566,False,,,1,119,18.0,0.0002083333333333,0.0,21,29,5,4
2015-05-29 21:28:17+00:00,db7a1f19ba17f0c5276f031f0070963f441a6a7c,feat,"feat(render/dom_renderer): DocumentToken use OpaqueToken

BREAKING CHANGE:

No longer a `const` string. Now a const OpaqueToken",gdi2290,1567,False,,,1,119,13.0,0.0001504629629629,0.0,21,29,5,4
2015-05-29 21:33:54+00:00,5035a42287e7b1ef988e9870244cf6f4f6bb6479,refactor,"refactor(examples/e2e_test): Ts'ifying examples/e2_test

Translate AtScript in examples/e2e_test to TypeScript.

Closes #2294",Ian Riley,1584,False,,,21,119,337.0,0.0039004629629629,0.0,21,29,5,4
2015-05-29 21:35:54+00:00,383f0a1f30a71c6d57cae5caac386621c950396a,fix,"fix(benchpress): add index to root of module

This is necessary when using require('benchpress') in node.",Jeff Cross,1543,False,,,2,119,120.0,0.0013888888888888,0.0,21,29,5,4
2015-05-29 21:58:41+00:00,ba07f39347e3f3609f015f32083f90f5cca5ec77,refactor,"refactor(router): convert to typescript

Fixes #2001",Jeff Cross,1575,False,,,26,119,1367.0,0.0158217592592592,0.0,21,29,5,4
2015-05-29 22:32:31+00:00,cfcae6b293a500092dc84bfa4728d01d37b397c0,update,Update CONTRIBUTING.md,Naomi Black,1546,False,,,1,119,2030.0,0.0234953703703703,0.0,22,29,5,4
2015-05-29 23:19:32+00:00,d5c528ac2befe99cad203b80eaea6927a17679f4,refactor,"refactor: use a custom replacement build step instead of broccoli-replace

Closes #2050",Matias Niemelä,1653,False,,,7,119,2821.0,0.0326504629629629,0.0,23,29,5,4
2015-05-29 23:27:54+00:00,c8947d77bf2125b44f8501788318e7eeb1043de7,chore,chore(material): move dialog to TypeScript.,Jeremy Elbourn,1553,False,,,2,119,502.0,0.0058101851851851,0.0,23,29,5,4
2015-05-29 23:30:39+00:00,6404dd8293d0f89f2be7d7c82154effbd88773da,refactor,"refactor (angular2/src/dom): tsifying angular2/src/dom

translates parse5_adapter.cjs to typescript

Closes #2230",uber5001,1551,False,,,3,119,165.0,0.0019097222222222,0.0,23,29,5,4
2015-05-29 23:34:51+00:00,8e3bf3907a09b6ab00fc34b92b42c4b7e1f9680d,feat,"feat(dart/transform): Use the best available Change Detectors

Enable pregenerated (for Dart) and JIT (for Js) change detectors when
possible. Previously we would always use `DynamicChangeDetector`s but
these cause megamorphic calls and are therefore much slower.

Closes #502",Tim Blasi,1764,False,,,24,119,252.0,0.0029166666666666,0.0,23,29,5,4
2015-05-30 00:00:20+00:00,4f3acdb004f744b09a379029ae9ff3b9f31b7214,docs,docs(shrinkwrap): correct directory path,Brian Ford,1552,False,,,1,119,1529.0,0.0176967592592592,0.0,0,30,5,5
2015-05-30 00:09:59+00:00,22f59252029a983b8ff73f106091c2a907f8e652,fix,"fix(facade): Make PromiseWrapper#all semantics equivalent

The semantics between ES6 `Promise#all` and Dart's `Future#wait` are
different for values that are not `Promise`/`Future`s. In ES6
non-`Promise` values are immediately completed to their current value.
In Dart non-`Future` values cause an error.

Updated Dart's `PromiseWrapper#all` implementation to conform to the ES6
spec.",Tim Blasi,1558,False,,,3,119,579.0,0.0067013888888888,0.0,0,30,5,5
2015-05-30 00:13:01+00:00,0a0b84a07d9d3bf8161d700c2e2ae9772d910d99,fix,fix(docs): generate d.ts file only for angular2/angular2.,Rado Kirov,1586,False,,,2,119,182.0,0.0021064814814814,0.0,0,30,5,5
2015-05-30 00:32:43+00:00,8bcfb2d46507e8c81e61a874d2c52d50134fa97d,chore,"chore(dart/change_detect): Fix test.unit.dart gulp target

Include Change Detector generation in the `test.unit.dart` gulp task to
fix the change detection unit tests.

Closes #2236",Tim Blasi,1564,False,,,1,119,1182.0,0.0136805555555555,0.0,0,30,5,5
2015-05-30 04:40:15+00:00,2b60d1bae165fb914fda95db29eb2174126bf9ac,refactor,"refactor (benchmarks/): Ts'ifying benchmarks/

Translating AtScript in benchmarks/ to TypeScript.",Ian Riley,1579,False,,,36,119,14852.0,0.1718981481481481,0.0,4,30,5,5
2015-05-30 15:17:27+00:00,0602f68ae3318822dcab8b9f520cb65a8efb64a6,refactor,"refactor (angular2/test_lib): ts'ifying last of test_lib

Translates last .es6 files in angular2/src/test_lib to TypeScript.",Ian Riley,1580,False,,,19,119,38232.0,0.4425,0.0,15,30,5,5
2015-05-30 18:54:10+00:00,74882c6c383817a068b23bbfc40b00fdc43c27e5,feat,feat(test): added not.toBeNull,vsavkin,1554,False,,,1,119,13003.0,0.1504976851851852,0.0,18,30,5,5
2015-05-30 18:55:17+00:00,5c53cf64868342deb4bb6fc452658189a9f8b385,fix,fix(fake_async): fixed fakeAsync to throw instead of crashing on cjs,vsavkin,1555,False,,,1,119,67.0,0.0007754629629629,0.0,18,30,5,5
2015-05-30 18:56:00+00:00,a9d6fd9afa04723aa29d69306413813040272530,feat,feat(forms): implemented template-driven forms,vsavkin,1556,False,,,19,119,43.0,0.0004976851851851,0.0,18,30,5,5
2015-05-30 18:56:38+00:00,cd52d8a3be32e5ae6b06fe0f0e7d4c9089ecb829,fix,fix(forms): disabled form tests on cjs until fakeAsync is fixed,vsavkin,1557,False,,,1,119,38.0,0.0004398148148148,0.0,18,30,5,5
2015-05-30 21:27:14+00:00,6b31d82263990a16f6b5a469917b5e5930888258,chore,chore(tsd): update fs-extra,Caitlin Potter,1647,False,,,1,119,9036.0,0.1045833333333333,0.0,21,30,5,5
2015-05-30 21:27:58+00:00,c593dfc26cdf81dcd9bb5a5f92776ad71ab6a538,chore,chore(tsd): update jasmine,Caitlin Potter,1648,False,,,1,119,44.0,0.0005092592592592,0.0,21,30,5,5
2015-05-31 08:36:08+00:00,93f464a1455831695858d1f2298727a33bc9ab27,feat,"feat(change_detection.ts): export PipeFactory

Closes #2245",PatrickJS,1563,False,,,1,119,40090.0,0.4640046296296296,0.0,8,31,5,6
2015-05-31 19:24:34+00:00,559f54e92b6bec612c203809968ebb83f060314e,feat,feat(forms): added ng-model,vsavkin,1597,False,,,15,119,38906.0,0.4503009259259259,0.0,19,31,5,6
2015-06-01 00:24:21+00:00,dc45559c1723d40c886801575e2a7a0b5722dd5e,build,"build(broccoli): add support for DiffResult#addedPaths

Some plugins want to explicitly know of new paths so we need to distinguish them from changed paths.",Igor Minar,1701,False,,,13,119,17987.0,0.2081828703703703,0.0,0,1,6,0
2015-06-01 00:24:58+00:00,4530b93a6e48cb5ca51901b441a487753f5898c0,build,build(broccoli): remove unneded reference path from broccoli-ts2dart,Igor Minar,1702,False,,,1,119,37.0,0.0004282407407407,0.0,0,1,6,0
